id_etudiant,filiere,niveau,moyenne_generale,note_algorithmique,note_poo,note_génie_logiciel,note_bdd,note_architecture,note_ia,note_web,note_réseaux,note_tcp/ip,note_sécurité_réseau,note_administration_linux,note_télécoms,note_statistiques,note_python,note_big_data,note_visualisation,note_électronique,note_programmation_c,note_microcontrôleurs,note_fpga,note_temps_réel,note_cryptographie,note_forensics,note_pentesting,note_osint,note_mobile,note_cloud,competences,interets,sujet_choisi,domaine_cible
ETU-0337,Réseaux et Télécommunications,Master 2,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.2,15.7,12.5,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CI/CD|Terraform|Raspberry Pi|Kali Linux|MySQL|Docker,e-commerce|sécurité informatique|développement web,Plateforme de monitoring des applications en temps réel,Cloud / DevOps
ETU-0338,Cybersécurité,Master 2,13.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.4,18.2,19.8,0.0,0.0,Pentesting|Node.js|C/C++|Terraform|Docker,infrastructure|design UI|santé numérique|intelligence artificielle,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0339,Génie Informatique,Master 2,13.99,18.2,0.0,0.0,17.9,0.0,11.8,14.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,11.3,AWS|MongoDB|Swift|Linux|Cryptographie|NLP,applications web|systèmes d'information|infrastructure,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0340,Génie Logiciel,Master 2,12.86,12.7,13.1,13.7,12.2,12.7,8.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PostgreSQL|Raspberry Pi|OWASP|React|Node.js,recherche|hacking éthique|systèmes temps réel,Portail de téléservices administratifs pour mairies,Développement Web
ETU-0341,Génie Logiciel,Master 1,15.7,16.7,14.9,16.1,19.9,9.8,19.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP|React|Firewall|React Native,recherche|e-commerce,Plateforme e-commerce pour artisans locaux au Togo,Développement Web
ETU-0342,Data Science,Master 2,15.9,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,16.9,17.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|CI/CD|Cryptographie,IoT|UX mobile|intelligence artificielle,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0343,Génie Informatique,Master 2,13.47,9.1,0.0,0.0,15.1,0.0,20.0,16.4,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,9.5,Deep Learning|Arduino|HTML/CSS|OWASP|TensorFlow,déploiement|automatisation|statistiques,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0344,Cybersécurité,Master 2,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,17.6,9.5,9.5,0.0,0.0,CI/CD|FastAPI|Pandas|Raspberry Pi,automatisation|développement web|e-commerce,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0345,Data Science,Master 2,14.78,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,13.9,11.8,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React|Terraform|scikit-learn|ElasticSearch,analyse|applications web,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0346,Cybersécurité,Master 1,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,10.0,13.5,19.3,0.0,0.0,Django|Arduino|MongoDB|Deep Learning|Cisco|PostgreSQL,UX mobile|infrastructure|gestion des données|électronique,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0347,Systèmes Embarqués,Licence 3,13.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.1,18.9,17.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0,Cisco|Python|React|Cryptographie,fintech|design UI,Robot de désinfection automatique pour établissements de santé,Systèmes
ETU-0348,Data Science,Master 2,11.35,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,11.3,8.6,11.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Assembleur|Node.js|Redis|Python|Kotlin,applications web|startup|fintech|administration réseau,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0349,Systèmes Embarqués,Master 2,16.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,19.4,14.2,16.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,TCP/IP|AWS|Pandas|Forensics,développement web|statistiques|télécommunications,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0350,Génie Informatique,Master 2,14.14,19.2,0.0,0.0,9.6,0.0,16.2,16.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,9.5,Kubernetes|PostgreSQL|Python,robotique|applications mobiles|télécommunications|déploiement,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0351,Réseaux et Télécommunications,Master 2,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,8.6,13.9,10.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElasticSearch|Arduino|Vue.js|Linux|TCP/IP,sécurité informatique|protocoles|systèmes d'information,Optimisation de la qualité de service dans les réseaux mobiles 4G,Réseaux
ETU-0352,Cybersécurité,Master 1,10.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,13.5,11.6,9.3,0.0,0.0,HTML/CSS|OWASP|Firewall|Python|React,automatisation|analyse|développement web,Analyse forensique des incidents de cybersécurité,Cybersécurité
ETU-0353,Data Science,Master 1,13.62,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,13.1,17.7,9.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|Firewall|Kali Linux|Python,analyse|e-commerce|sécurité informatique,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0354,Génie Logiciel,Master 1,14.39,13.9,13.9,16.2,9.5,17.0,17.4,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|Vue.js|React|TensorFlow|Terraform|Django,infrastructure|intelligence artificielle|télécommunications,Plateforme e-commerce pour artisans locaux au Togo,Développement Web
ETU-0355,Réseaux et Télécommunications,Master 2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,14.1,11.0,17.2,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terraform|Kali Linux|PostgreSQL|React Native,design UI|infrastructure|performance|analyse,Plateforme de monitoring des applications en temps réel,Cloud / DevOps
ETU-0356,Génie Logiciel,Master 2,14.66,10.4,18.4,12.6,14.3,16.4,19.8,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|NLP|Kotlin|Kali Linux|CI/CD|TCP/IP,administration réseau|UX mobile,Mise en place d'un pipeline CI/CD pour équipe de développement,Cloud / DevOps
ETU-0357,Data Science,Master 1,12.8,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,13.2,11.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React|Terraform|Python,startup|forensics|UX mobile|déploiement,Système de recommandation de cours en ligne par apprentissage automatique,IA / Machine Learning
ETU-0358,Cybersécurité,Master 2,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,13.3,9.2,19.3,0.0,0.0,TCP/IP|React Native|PostgreSQL|Arduino|Django,startup|analyse,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0359,Systèmes Embarqués,Licence 3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,14.3,19.4,17.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|Linux|scikit-learn|VHDL|NLP,analyse|santé numérique|automatisation|infrastructure,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0360,Cybersécurité,Licence 3,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,19.1,14.2,14.0,0.0,0.0,TCP/IP|MySQL|Linux|Cisco|Raspberry Pi,gestion des données|infrastructure,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0361,Réseaux et Télécommunications,Master 2,14.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,15.8,15.6,19.7,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|Forensics|Kubernetes|Linux|VPN,intelligence artificielle|applications mobiles,Déploiement d'un réseau LAN sécurisé pour établissement scolaire,Réseaux
ETU-0362,Génie Informatique,Master 2,14.47,16.3,0.0,0.0,19.3,0.0,15.5,15.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,13.3,Cisco|MongoDB|Assembleur|AWS|OWASP,IoT|infrastructure,Système de sauvegarde automatique dans le cloud pour PME africaines,Cloud / DevOps
ETU-0363,Systèmes Embarqués,Master 2,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,11.4,11.7,18.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,Deep Learning|Django|Kali Linux|ElasticSearch,santé numérique|design UI|déploiement,Système embarqué de surveillance de la qualité de l'air,Systèmes
ETU-0364,Réseaux et Télécommunications,Licence 3,16.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,11.2,19.3,15.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React|Arduino|Wireshark,développement web|analyse|startup|cloud computing,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0365,Génie Logiciel,Licence 3,14.2,17.9,9.2,11.6,14.1,18.0,9.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MySQL|Kali Linux|Cryptographie,applications mobiles|sécurité informatique,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0366,Data Science,Master 1,11.63,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,8.9,12.3,19.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTML/CSS|Kali Linux|C/C++|Wireshark,performance|robotique|applications web|hacking éthique,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0367,Génie Logiciel,Licence 3,15.06,17.3,9.8,9.8,13.4,17.6,19.7,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VHDL|Kali Linux|Cisco,développement web|protection des données,Application web de gestion des ressources humaines pour PME,Développement Web
ETU-0368,Réseaux et Télécommunications,Master 2,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,12.6,14.6,14.5,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cryptographie|Pandas|Assembleur|Forensics,infrastructure|développement web|télécommunications|UX mobile,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0369,Data Science,Master 1,15.9,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,9.7,19.7,19.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|Vue.js|Django,data science|robotique|UX mobile,Système de vote électronique sécurisé pour associations étudiantes,Développement Web
ETU-0370,Génie Logiciel,Licence 3,14.7,14.8,17.8,9.8,10.2,16.9,17.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Forensics|Wireshark|Android|CI/CD,intelligence artificielle|sécurité informatique|e-commerce|applications web,Plateforme e-commerce pour artisans locaux au Togo,Développement Web
ETU-0371,Cybersécurité,Master 2,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,16.5,13.1,0.0,0.0,Cisco|Pandas|C/C++|Cryptographie,systèmes d'information|santé numérique,Analyse forensique des incidents de cybersécurité,Cybersécurité
ETU-0372,Génie Informatique,Master 2,11.47,12.9,0.0,0.0,12.6,0.0,12.5,13.1,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,9.3,Docker|Wireshark|TensorFlow|ElasticSearch|Linux,design UI|statistiques,Système de recommandation de cours en ligne par apprentissage automatique,IA / Machine Learning
ETU-0373,Cybersécurité,Master 1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,19.3,8.1,12.3,0.0,0.0,OWASP|Kotlin|PostgreSQL|VPN|Firewall,design UI|forensics,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0374,Data Science,Licence 3,14.38,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,9.8,18.6,9.1,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FastAPI|Kotlin|C/C++|Docker,déploiement|forensics|IoT|startup,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0375,Réseaux et Télécommunications,Master 2,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,14.0,17.7,9.7,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Swift|React|Flutter,gestion des données|sécurité informatique|statistiques,Plateforme mobile de covoiturage universitaire,Mobile
ETU-0376,Génie Informatique,Licence 3,15.0,19.3,0.0,0.0,19.7,0.0,12.4,11.4,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,15.4,Android|Pentesting|Kotlin|Kubernetes,UX mobile|développement web|électronique,Application d'apprentissage des langues locales sur mobile,Mobile
ETU-0377,Génie Logiciel,Licence 3,12.5,18.2,11.5,9.9,12.8,8.9,12.7,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Firewall|Flutter|CI/CD,systèmes temps réel|design UI|développement web|performance,Plateforme e-commerce pour artisans locaux au Togo,Développement Web
ETU-0378,Réseaux et Télécommunications,Master 2,14.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,9.4,13.5,14.5,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AWS|MongoDB|VPN|VHDL,fintech|recherche,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0379,Data Science,Master 2,12.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,10.1,11.3,9.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C/C++|MongoDB|Redis|HTML/CSS|NLP|Pandas,forensics|hacking éthique|gestion des données,Système de détection de fraude bancaire par deep learning,IA / Machine Learning
ETU-0380,Génie Logiciel,Master 2,14.94,17.4,15.2,8.9,16.0,15.4,11.9,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python|Django|Flutter|Swift|VPN,électronique|protocoles,Système de vote électronique sécurisé pour associations étudiantes,Développement Web
ETU-0381,Génie Informatique,Licence 3,14.49,13.0,0.0,0.0,14.6,0.0,12.5,12.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,19.7,Pentesting|TensorFlow|TCP/IP,infrastructure|e-commerce|automatisation,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0382,Systèmes Embarqués,Master 1,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,14.6,10.0,13.2,11.4,0.0,0.0,0.0,0.0,0.0,0.0,AWS|Linux|Kubernetes|React|Pandas|Terraform,data science|électronique,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0383,Réseaux et Télécommunications,Licence 3,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,14.6,9.4,18.3,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|Forensics|CI/CD|OWASP|Python,infrastructure|infrastructure|sécurité informatique,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0384,Génie Logiciel,Licence 3,14.94,9.8,12.5,17.8,17.8,15.2,12.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElasticSearch|Raspberry Pi|OWASP|PostgreSQL|AWS|NLP,robotique|startup|fintech|performance,Système d'archivage intelligent des actes d'état civil,Bases de données
ETU-0385,Génie Informatique,Master 1,11.79,18.0,0.0,0.0,9.9,0.0,9.1,8.3,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,17.2,TensorFlow|Kubernetes|Arduino|Pandas,fintech|data science|startup|systèmes temps réel,Système de détection de fraude bancaire par deep learning,IA / Machine Learning
ETU-0386,Data Science,Master 2,12.3,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,8.6,9.7,8.3,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|Docker|Vue.js,applications web|sécurité informatique,Système de détection de fraude bancaire par deep learning,IA / Machine Learning
ETU-0387,Génie Logiciel,Master 1,15.07,19.5,8.9,16.2,12.5,11.8,18.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP/IP|Python|HTML/CSS|Terraform,automatisation|e-commerce|forensics|applications mobiles,Plateforme de gestion des stages universitaires en ligne,Développement Web
ETU-0388,Cybersécurité,Master 2,13.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,12.4,18.8,8.4,0.0,0.0,MySQL|Pandas|Node.js|Cisco,cloud computing|analyse|développement web,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0389,Réseaux et Télécommunications,Master 2,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,16.6,19.5,9.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FastAPI|MongoDB|Swift|Kali Linux|Android,administration réseau|protection des données|design UI,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0390,Data Science,Master 2,15.53,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,12.9,18.5,19.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTML/CSS|VPN|Kali Linux,applications mobiles|télécommunications,Reconnaissance vocale pour les langues locales africaines,IA / Machine Learning
ETU-0391,Cybersécurité,Master 1,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,12.6,15.2,14.3,0.0,0.0,Raspberry Pi|Cisco|Docker,statistiques|électronique|robotique|protection des données,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0392,Data Science,Master 2,15.47,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,12.6,11.4,15.7,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Linux|Node.js|OWASP|scikit-learn|Arduino|C/C++,forensics|data science,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0393,Systèmes Embarqués,Master 2,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.6,19.8,13.9,15.7,0.0,0.0,0.0,0.0,0.0,0.0,Pentesting|Kubernetes|React,infrastructure|recherche,Système de contrôle d'accès biométrique à faible coût,Systèmes
ETU-0394,Cybersécurité,Licence 3,15.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,11.1,17.4,9.3,0.0,0.0,Deep Learning|Redis|Wireshark|Kubernetes|Cryptographie,gestion des données|startup|systèmes temps réel,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0395,Cybersécurité,Licence 3,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,19.7,11.9,16.8,0.0,0.0,Pandas|Redis|Linux|Firewall,télécommunications|systèmes d'information|statistiques|automatisation,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0396,Cybersécurité,Master 1,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,13.4,9.8,14.1,0.0,0.0,MySQL|Pentesting|Cryptographie|Android,infrastructure|analyse|santé numérique|statistiques,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0397,Génie Logiciel,Master 1,12.44,10.2,8.3,15.9,13.4,11.2,19.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MongoDB|Django|OWASP|Kotlin|Kali Linux|Kubernetes,recherche|IoT|administration réseau,Système de gestion des bourses universitaires en ligne,Développement Web
ETU-0398,Systèmes Embarqués,Master 2,15.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,16.2,15.8,19.5,10.6,0.0,0.0,0.0,0.0,0.0,0.0,scikit-learn|VHDL|Cisco,statistiques|design UI,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0399,Réseaux et Télécommunications,Licence 3,14.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,12.2,11.5,15.2,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTML/CSS|Kotlin|Kubernetes,hacking éthique|télécommunications|gestion des données,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0400,Data Science,Licence 3,11.52,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.1,12.2,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Vue.js|scikit-learn|TensorFlow,sécurité informatique|infrastructure|déploiement|infrastructure,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0401,Génie Informatique,Master 1,13.74,11.0,0.0,0.0,13.5,0.0,11.6,12.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,16.0,Vue.js|Cisco|C/C++|TensorFlow|Django|Forensics,applications web|applications mobiles,Portail de téléservices administratifs pour mairies,Développement Web
ETU-0402,Génie Logiciel,Master 1,15.97,18.5,16.1,18.8,13.4,19.5,14.3,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wireshark|OWASP|Assembleur|Forensics|Cisco,analyse|automatisation|déploiement,Déploiement d'un réseau LAN sécurisé pour établissement scolaire,Réseaux
ETU-0403,Systèmes Embarqués,Master 2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,16.2,14.3,11.5,14.7,0.0,0.0,0.0,0.0,0.0,0.0,TCP/IP|Swift|Linux|Deep Learning,intelligence artificielle|systèmes temps réel|automatisation,Conception d'un système d'irrigation automatique intelligent,Systèmes
