id_projet,titre,description,domaine,filiere_etudiant,methodologie,score_similarite_existants,nb_mots_titre,nb_mots_description,nb_phrases_description,ratio_vocabulaire,score_mots_academiques,score_mots_techniques,score_mots_vagues,a_methodologie,a_objectifs_clairs,est_infaisable,decision
PRJ-0439,Système de gestion de bibliothèque v4,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Développement Web,Cybersécurité,Développement logiciel (SCRUM),0.587,6,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0201,Plateforme e-commerce B2B pour l'approvisionnement des PME africaines — Cas d'étude 1,"Cette étude conçoit une marketplace B2B permettant aux PME d'Afrique de l'Ouest de s'approvisionner auprès de fournisseurs locaux et internationaux. La plateforme intègre un module de paiement mobile money, une gestion des stocks et un système de notation des fournisseurs.",Cloud / DevOps,Génie Logiciel,Développement logiciel (SCRUM),0.227,12,40,3,0.8,3,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0271,Mise en place d'un réseau local pour une entreprise v4,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Développement Web,Génie Informatique,Étude de cas,0.646,10,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0118,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Mobile,Data Science,Recherche expérimentale,0.204,9,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0468,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Systèmes Embarqués,Génie Informatique,Développement logiciel (SCRUM),0.467,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0101,Mise en place d'un système de vote électronique sécurisé pour les élections universitaires — Cas d'étude 1,"Ce projet consiste à concevoir et déployer une plateforme de vote électronique sécurisée basée sur la cryptographie asymétrique et la blockchain légère. L'objectif est de garantir l'anonymat, l'intégrité et la traçabilité des votes lors des élections au sein de l'université.",Développement Web,Cybersécurité,Recherche expérimentale,0.213,17,40,3,0.825,4,1,0,0,1,0,APPROUVE
PRJ-0374,Développement d'une application Android pour les transports,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Cybersécurité,Cybersécurité,Étude de cas,0.365,7,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0427,Étude sur la sécurité des réseaux wifi v4,Ce projet parle de la sécurité wifi. On va voir comment sécuriser un réseau wifi et quels sont les problèmes qui existent avec les réseaux sans fil dans les entreprises.,Systèmes Embarqués,Réseaux et Télécommunications,Prototypage,0.337,8,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0423,Mise en place d'un réseau local pour une entreprise v3,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Développement Web,Systèmes Embarqués,Étude de cas,0.657,10,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0051,Conception d'un système de détection de fraude bancaire par deep learning au Togo — Cas d'étude 1,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Développement Web,Réseaux et Télécommunications,Recherche appliquée,0.25,17,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0157,Système embarqué de surveillance environnementale basé sur IoT,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Systèmes Embarqués,Génie Logiciel,Étude de cas,0.057,8,38,3,0.868,2,2,0,0,0,0,APPROUVE
PRJ-0066,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé — Cas d'étude 6,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Systèmes Embarqués,Génie Logiciel,Développement logiciel (SCRUM),0.229,18,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0237,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Développement Web,Cybersécurité,Recherche expérimentale,0.377,11,43,3,0.814,2,1,0,0,0,0,APPROUVE
PRJ-0105,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Réseaux,Génie Logiciel,Recherche appliquée,0.374,11,43,3,0.814,2,1,0,0,0,0,APPROUVE
PRJ-0377,Application de chat en temps réel,Ce projet vise à créer une application de messagerie instantanée. Les utilisateurs pourront envoyer des messages en temps réel. On utilisera des websockets pour la communication.,Bases de données,Data Science,Développement logiciel (SCRUM),0.556,6,26,4,0.962,0,0,0,0,1,0,REJETE
PRJ-0438,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",IA / Machine Learning,Génie Informatique,Recherche expérimentale,0.436,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0275,Application de chat en temps réel v2,Ce projet vise à créer une application de messagerie instantanée. Les utilisateurs pourront envoyer des messages en temps réel. On utilisera des websockets pour la communication.,Cloud / DevOps,Génie Informatique,Étude de cas,0.402,7,26,4,0.962,0,0,0,0,1,0,REJETE
PRJ-0326,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",IA / Machine Learning,Génie Informatique,Recherche expérimentale,0.605,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0036,Analyse prédictive du taux de décrochage scolaire par apprentissage automatique — Cas d'étude 6,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prédire le risque de décrochage scolaire à partir de données académiques et socio-économiques. Un tableau de bord de visualisation est développé pour les responsables pédagogiques.",Cybersécurité,Data Science,Étude de cas,0.063,14,37,3,0.865,3,2,0,0,0,0,APPROUVE
PRJ-0127,Implémentation d'un SIEM open source pour la détection d'intrusions en entreprise,Ce travail consiste à déployer et configurer un SIEM basé sur Wazuh/ELK Stack pour centraliser la gestion des logs et détecter les intrusions dans une PME locale. Il inclut la définition des règles de corrélation et les procédures de réponse aux incidents.,Réseaux,Cybersécurité,Étude de cas,0.356,11,42,3,0.857,1,0,0,0,1,0,APPROUVE
PRJ-0043,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Cybersécurité,Génie Logiciel,Prototypage,0.414,10,32,3,0.906,1,2,0,0,1,0,REVISION_NECESSAIRE
PRJ-0411,Développement d'une application Android pour les transports v3,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Développement Web,Cybersécurité,Prototypage,0.249,8,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0539,Recherche sur internet,Je vais chercher des informations sur internet sur plusieurs sujets informatiques et faire un résumé de ce que j'ai trouvé.,Réseaux,Cybersécurité,Recherche expérimentale,0.541,3,20,2,0.95,0,0,3,0,0,0,REJETE
PRJ-0367,Application pour gérer les notes des étudiants v4,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,IA / Machine Learning,Systèmes Embarqués,Prototypage,0.237,8,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0180,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Mobile,Cybersécurité,Étude de cas,0.303,11,43,3,0.814,2,1,0,0,0,0,REVISION_NECESSAIRE
PRJ-0096,Classification automatique de documents administratifs par traitement du langage naturel — Cas d'étude 6,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Cloud / DevOps,Réseaux et Télécommunications,Étude de cas,0.038,14,32,3,0.906,1,2,0,0,1,0,APPROUVE
PRJ-0322,Application de chat en temps réel,Ce projet vise à créer une application de messagerie instantanée. Les utilisateurs pourront envoyer des messages en temps réel. On utilisera des websockets pour la communication.,Réseaux,Génie Informatique,Développement logiciel (SCRUM),0.631,6,26,4,0.962,0,0,0,0,1,0,REJETE
PRJ-0566,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,Cybersécurité,Génie Informatique,Développement logiciel (SCRUM),0.754,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0075,Analyse prédictive du taux de décrochage scolaire par apprentissage automatique,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prédire le risque de décrochage scolaire à partir de données académiques et socio-économiques. Un tableau de bord de visualisation est développé pour les responsables pédagogiques.",Systèmes Embarqués,Systèmes Embarqués,Étude de cas,0.261,10,37,3,0.865,3,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0551,Projet sur la blockchain,La blockchain c'est bien. Je vais faire quelque chose avec la blockchain.,Développement Web,Data Science,Recherche appliquée,0.594,4,12,3,0.917,0,1,1,0,0,0,REJETE
PRJ-0547,Faire un jeu vidéo,Je veux faire un jeu. Ce sera amusant.,Cloud / DevOps,Cybersécurité,Développement logiciel (SCRUM),0.927,4,8,3,1.0,0,0,1,0,0,0,REJETE
PRJ-0213,Conception d'un système de détection de fraude bancaire par deep learning au Togo,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Cloud / DevOps,Systèmes Embarqués,Étude de cas,0.239,13,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0545,Projet sur la blockchain,La blockchain c'est bien. Je vais faire quelque chose avec la blockchain.,Systèmes Embarqués,Réseaux et Télécommunications,Prototypage,0.578,4,12,3,0.917,0,1,1,0,0,0,REJETE
PRJ-0366,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Développement Web,Génie Logiciel,Étude de cas,0.352,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0362,Analyse des données de vente d'une entreprise,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Cloud / DevOps,Systèmes Embarqués,Développement logiciel (SCRUM),0.41,7,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0400,Étude sur la sécurité des réseaux wifi,Ce projet parle de la sécurité wifi. On va voir comment sécuriser un réseau wifi et quels sont les problèmes qui existent avec les réseaux sans fil dans les entreprises.,IA / Machine Learning,Réseaux et Télécommunications,Recherche appliquée,0.354,7,30,3,0.933,1,0,0,0,0,0,REJETE
